Student ID,student_name,gender,ethincity,date_of_birth,age,by_lunch,primary_language
32569,Kendra Buckley DDS,F,Hispanic,2/8/01,18,Yes,Spanish
32570,Sarah Thompson,F,White,4/22/03,16,No,Spanish
32571,Amber Conway,F,Other,9/14/03,15,Yes,English
32572,David Garcia,M,White,12/25/02,16,No,Arabic
32573,Shannon Miller,F,Hispanic,5/1/02,17,No,English
32574,Amy Myers,F,Hispanic,11/5/01,17,Yes,Spanish
32575,Catherine Byrd,F,Native_American,10/15/03,15,No,Chinese
32576,Alicia Johnson,F,White,4/21/02,17,No,English
32577,Madison Bush,F,White,1/18/03,16,Yes,English
32578,Vickie Davis,F,Native_American,3/19/01,18,No,Arabic
32579,Beth Cummings,F,Asian,4/24/02,17,No,Spanish
32580,Deborah Whitaker,F,African_American,8/27/02,16,No,Spanish
32581,Thomas Briggs,M,Asian,7/26/03,16,Yes,Arabic
32582,Charles Bailey,M,Native_American,11/29/03,15,Yes,Arabic
32583,Mallory Berry,F,Other,2/14/01,18,Yes,Chinese
32584,Karen Jensen,F,African_American,6/21/03,16,No,English
32585,Robert Clark,M,Native_American,5/22/03,16,Yes,Chinese
32586,Annette Hall,F,Native_American,6/4/03,16,Yes,Arabic
32587,David Mccarthy,M,Hispanic,7/28/01,18,No,Arabic
32588,Gregory Porter,M,Hispanic,2/1/03,16,Yes,Spanish
32589,Debra Murphy,F,Asian,5/2/02,17,No,Chinese
32590,Karen Butler,F,Other,12/2/03,15,No,English
32591,Brenda Wilson,F,Hispanic,12/10/02,16,Yes,Arabic
32592,Sean Johnson,M,Native_American,10/31/01,17,Yes,Chinese
32593,Angela Vasquez,F,Native_American,11/25/02,16,No,English
32594,Natalie Stewart,F,Native_American,1/31/03,16,Yes,Spanish
32595,Vanessa Hamilton,F,White,8/24/02,16,Yes,Spanish
32596,Tonya Haley,F,Hispanic,1/24/03,16,No,Spanish
32597,Virginia Snow,F,Hispanic,1/8/02,17,Yes,Chinese
32598,Amanda Miller,F,Native_American,10/18/01,17,No,Spanish
32599,Cynthia Allen,F,African_American,9/15/02,16,No,Chinese
32600,Grant Buck,M,Asian,10/16/02,16,Yes,Arabic
32601,George Peterson,M,Asian,2/4/01,18,No,Arabic
32602,Kristina Petersen,F,Asian,7/8/01,18,Yes,English
32603,Benjamin Henry,M,Other,11/18/03,15,No,Chinese
32604,Jason Gallegos,M,Hispanic,10/7/01,17,No,English
32605,Kenneth Garza,M,White,9/16/02,16,No,Chinese
32606,Thomas Jordan,M,Hispanic,4/27/01,18,No,English
32607,John Wade,M,White,5/4/02,17,Yes,Chinese
32608,James Reyes,M,African_American,6/3/01,18,Yes,Chinese
32609,Brittany Wagner,F,Asian,7/29/01,18,No,Spanish
32610,Crystal Rivera,F,White,10/3/01,17,No,Chinese
32611,Jamie Garcia,F,African_American,7/30/02,17,No,Arabic
32612,Ana Leon,F,White,6/3/01,18,No,Arabic
32613,Randy Webb,M,Other,4/22/02,17,No,Arabic
32614,Emily Knox,F,White,7/3/01,18,No,Chinese
32615,Matthew Gomez,M,Hispanic,2/26/03,16,No,Chinese
32616,Ashley Wood,F,Asian,4/30/03,16,No,Chinese
32617,Michelle Esparza,F,Hispanic,12/22/03,15,Yes,Chinese
32618,David Young,M,Native_American,9/23/01,17,Yes,Spanish
32619,Matthew Smith,M,Native_American,5/18/01,18,No,Spanish
32620,Tommy Dorsey,M,Hispanic,10/24/02,16,Yes,Arabic
32621,Daniel Alvarado,M,White,8/19/02,16,No,English
32622,Linda King,F,Native_American,11/29/02,16,No,Arabic
32623,Jeffrey Armstrong,M,Hispanic,8/7/01,17,Yes,Arabic
32624,Brian Marquez,M,Asian,9/12/02,16,Yes,Chinese
32625,Diane Martinez,F,Asian,7/30/02,17,No,English
32626,Robert Hensley,M,Asian,3/21/01,18,No,Arabic
32627,Lindsay Anderson,F,Other,9/24/02,16,Yes,Chinese
32628,Brenda Herrera,F,Native_American,7/3/03,16,Yes,Chinese
32629,Hannah French,F,Asian,12/12/02,16,No,Spanish
32630,Kevin Hampton,M,African_American,11/23/03,15,Yes,Spanish
32631,Garrett Phillips,M,Other,1/23/02,17,No,Spanish
32632,Mr. Russell Daniel,M,Native_American,11/6/01,17,Yes,Spanish
32633,Michael Rodriguez,M,White,8/13/02,16,Yes,English
32634,Joshua Lowe,M,White,4/1/03,16,Yes,English
32635,Kevin Young,M,African_American,9/12/03,15,No,English
32636,Sarah Williams,F,White,2/23/02,17,No,Chinese
32637,Matthew Hughes,M,Hispanic,11/26/03,15,No,English
32638,William Diaz,M,Native_American,8/10/01,17,Yes,Chinese
32639,Katie Lee,F,Native_American,2/8/01,18,Yes,Chinese
32640,Benjamin Navarro,M,Other,8/19/02,16,No,English
32641,Michael Davis,M,Other,7/18/03,16,Yes,Arabic
32642,Chelsea Smith,F,Other,11/18/03,15,No,English
32643,Cindy Webb,F,African_American,10/16/02,16,Yes,English
32644,Scott Rangel,M,Hispanic,12/4/03,15,Yes,Chinese
32645,Jason Mcclain,M,Other,10/8/02,16,No,English
32646,Dustin Morgan,M,Native_American,8/1/03,16,Yes,Chinese
32647,Dorothy Pearson,F,Hispanic,7/6/01,18,No,Chinese
32648,Leslie Hughes,F,Hispanic,10/13/03,15,Yes,Arabic
32649,Francisco Mcpherson,M,Asian,11/28/01,17,No,English
32650,Thomas Rose,M,Other,5/1/02,17,Yes,English
32651,Jason Mccoy,M,Other,11/4/01,17,Yes,English
32652,Steve Diaz,M,Asian,2/7/03,16,No,Arabic
32653,Christopher Bowers Jr.,M,White,6/12/03,16,No,Arabic
32654,Joseph Mendoza,M,Asian,4/21/02,17,Yes,Chinese
32655,Laura Sandoval,F,Native_American,2/17/01,18,Yes,English
32656,Victoria Martinez,F,Asian,10/17/01,17,Yes,Chinese
32657,Sara Smith,F,Native_American,4/8/01,18,No,Arabic
32658,Darlene Garcia,F,Asian,8/30/01,17,Yes,English
32659,Nicholas Dean,M,African_American,12/18/03,15,No,Spanish
32660,Jason Woodward,M,Hispanic,11/3/02,16,No,Chinese
32661,Matthew Armstrong,M,Hispanic,11/5/03,15,Yes,Chinese
32662,Megan Thomas,F,White,7/26/01,18,No,English
32663,Michael Steele,M,Native_American,9/28/01,17,No,Chinese
32664,Justin Doyle,M,Other,8/9/03,15,Yes,Chinese
32665,David Cabrera,M,White,7/8/01,18,No,Spanish
32666,Patricia Zimmerman,F,White,4/4/01,18,No,Arabic
32667,Sonya Jimenez,F,Native_American,12/10/01,17,No,Chinese
32668,Jean Moreno,F,Other,4/22/01,18,No,Spanish
32669,Deborah Alexander,F,Other,11/18/02,16,Yes,English
32670,Lori Sullivan,F,Native_American,11/13/03,15,Yes,Arabic
32671,James Wiggins,M,African_American,10/13/02,16,Yes,Arabic
32672,Marie Norman,F,Hispanic,4/10/03,16,Yes,Arabic
32673,Alexandra Brown,F,Other,1/13/03,16,Yes,Arabic
32674,Troy Marsh,M,Other,2/22/02,17,No,Chinese
32675,Wendy Arroyo PhD,F,White,7/11/01,18,Yes,Chinese
32676,Lori Small,F,Asian,8/6/01,17,No,English
32677,Shawn Adams,M,Hispanic,12/2/03,15,Yes,English
32678,Lisa Mccoy,F,Asian,10/18/03,15,Yes,Spanish
32679,Michelle Cherry,F,Hispanic,11/29/03,15,Yes,Chinese
32680,Shannon Espinoza,F,Asian,4/26/02,17,Yes,Spanish
32681,Shelly Walker,F,Native_American,2/21/01,18,No,Spanish
32682,Amanda Russo,F,Other,5/26/01,18,No,Spanish
32683,Laura Pena,F,White,2/11/02,17,Yes,English
32684,Ashley Henderson,F,Other,11/19/03,15,Yes,English
32685,Jacqueline Kim,F,Other,11/29/01,17,Yes,Spanish
32686,Renee White,F,Other,6/11/03,16,Yes,Spanish
32687,Samuel Warren,M,Other,3/29/01,18,Yes,Chinese
32688,Traci Byrd,F,Asian,6/3/01,18,No,Spanish
32689,Ann Jones,F,Native_American,7/6/03,16,Yes,Arabic
32690,Catherine Hansen,F,Hispanic,11/29/01,17,No,Arabic
32691,Willie Hutchinson,M,Hispanic,2/27/02,17,No,Arabic
32692,Cynthia Jenkins,F,Other,12/24/01,17,Yes,English
32693,Deborah Johnson,F,Asian,5/19/03,16,Yes,English
32694,Michelle Michael,F,Native_American,5/14/02,17,No,Chinese
32695,Kathy Bennett,F,African_American,3/2/02,17,Yes,Spanish
32696,William Mitchell,M,Other,11/14/02,16,No,English
32697,Jessica Rivera,F,African_American,11/3/03,15,Yes,Spanish
32698,Scott Davis,M,White,7/15/03,16,No,Arabic
32699,Sherri Pacheco,F,White,1/8/03,16,No,English
32700,Deanna Odonnell,F,African_American,6/6/02,17,Yes,Spanish
32701,Andrea Miranda,F,Other,4/25/01,18,No,Spanish
32702,Mario Dixon,M,White,1/3/03,16,Yes,English
32703,Veronica Moore,F,Other,1/15/01,18,Yes,Chinese
32704,Kimberly Smith,F,Hispanic,2/7/03,16,Yes,Arabic
32705,Karen Jordan,F,Asian,9/8/01,17,No,Chinese
32706,Samuel Bender,M,Asian,8/15/01,17,Yes,Spanish
32707,Deanna Shaffer,F,African_American,1/21/03,16,No,Chinese
32708,William Jordan,M,Other,6/2/01,18,No,English
32709,Adam Spencer,M,White,10/8/03,15,Yes,Chinese
32710,Amy Nunez,F,Native_American,3/27/01,18,No,Spanish
32711,Darin Wilson,M,White,6/16/02,17,Yes,Chinese
32712,Russell Andrews,M,Native_American,9/13/03,15,No,Spanish
32713,Elizabeth Graves,F,Other,11/4/03,15,Yes,Spanish
32714,Robin Prince,F,African_American,10/12/01,17,Yes,Spanish
32715,Ethan Guerrero,M,African_American,6/3/03,16,Yes,Arabic
32716,Kathryn Oliver,F,Asian,11/6/02,16,Yes,Arabic
32717,Robert Hartman,M,Other,3/12/02,17,Yes,Spanish
32718,Krystal Marsh,F,Native_American,9/23/02,16,Yes,Spanish
32719,Ian Cruz,M,Other,11/10/02,16,No,Spanish
32720,Eric Lee,M,African_American,10/24/01,17,No,Arabic
32721,Veronica Walker,F,Other,10/7/03,15,No,Arabic
32722,Deborah Frye,F,Hispanic,7/7/03,16,No,Chinese
32723,Jeffrey Weiss,M,White,3/26/02,17,No,Spanish
32724,Jessica Perez,F,Native_American,7/20/01,18,Yes,English
32725,Brent Stanley,M,Native_American,1/19/02,17,Yes,English
32726,Taylor Hill DDS,F,White,5/18/03,16,No,Chinese
32727,Jillian Ramsey,F,Native_American,7/23/01,18,No,Chinese
32728,Susan Johnson,F,Native_American,6/9/02,17,Yes,Arabic
32729,Amanda Lopez,F,Asian,7/23/02,17,No,Arabic
32730,Brian Davis,M,Native_American,3/30/02,17,No,English
32731,Faith Hunt,F,Hispanic,11/1/01,17,Yes,Arabic
32732,Alexander Miller,M,Other,4/10/03,16,No,Chinese
32733,Raymond Gutierrez,M,White,9/29/03,15,No,Arabic
32734,Joseph Jones,M,Asian,5/3/03,16,No,English
32735,Kayla Ware,F,Hispanic,3/30/01,18,No,English
32736,William Mcclain,M,Hispanic,2/26/02,17,Yes,Chinese
32737,Michael Smith,M,White,7/24/02,17,No,Arabic
32738,Michael Armstrong,M,White,8/5/03,16,No,Arabic
32739,April Zimmerman,F,Other,9/27/02,16,No,Arabic
32740,Michael Williams,M,Native_American,1/10/01,18,No,Spanish
32741,Justin Young,M,Asian,11/14/02,16,Yes,Arabic
32742,Chad Stafford,M,Hispanic,12/10/03,15,No,English
32743,Victor Petty,M,Asian,5/21/01,18,Yes,Chinese
32744,Tom Beck,M,White,4/27/01,18,No,Chinese
32745,Cassandra Mooney,F,White,9/7/03,15,Yes,Chinese
32746,Patrick Fleming,M,Native_American,4/22/01,18,Yes,Chinese
32747,Melissa Lewis,F,Hispanic,10/14/01,17,No,Chinese
32748,Miranda Hale,F,Hispanic,8/3/01,18,No,Chinese
32749,Gary Myers,M,Hispanic,4/17/03,16,Yes,Chinese
32750,Vanessa Rodriguez,F,African_American,10/10/02,16,No,English
32751,Kari Thompson,F,African_American,8/4/02,17,Yes,English
32752,Michael Beasley,M,White,9/15/02,16,No,Arabic
32753,Elizabeth Hardy,F,Native_American,1/19/03,16,No,Spanish
32754,Diana Kim,F,Asian,12/28/03,15,No,English
32755,Laura Bond,F,Native_American,7/10/01,18,Yes,Arabic
32756,Samantha Barnes,F,Asian,2/11/02,17,Yes,Chinese
32757,David Reyes,M,African_American,12/13/01,17,Yes,Chinese
32758,John White,M,Native_American,8/13/01,17,Yes,Spanish
32759,Brandy Perez,F,Native_American,10/23/01,17,Yes,Arabic
32760,Karen Jones,F,Asian,4/7/01,18,No,Arabic
32761,Tyler Serrano,M,White,11/26/03,15,No,Chinese
32762,Daniel Taylor,M,White,12/20/03,15,Yes,English
32763,Jared Johnson,M,Asian,11/20/01,17,No,Chinese
32764,Janet Morgan,F,Hispanic,11/4/03,15,No,English
32765,Mark Newton,M,Other,4/9/02,17,No,Arabic
32766,John Fox,M,Asian,9/13/01,17,No,Spanish
32767,Destiny Turner,F,Hispanic,5/28/03,16,No,Chinese
32768,Mrs. Lisa Guerrero,F,Native_American,3/4/01,18,Yes,Arabic
32769,Mariah Wilson,F,Hispanic,10/14/02,16,Yes,Arabic
32770,Andre Ramirez,M,Native_American,7/1/01,18,No,English
32771,Traci Stanley,F,Hispanic,12/31/01,17,No,Spanish
32772,Angela George,F,Native_American,3/28/02,17,Yes,Chinese
32773,Kyle Odonnell,M,Other,1/22/02,17,No,English
32774,Jacob Murray,M,Asian,4/1/03,16,Yes,Spanish
32775,Jacob Diaz,M,Native_American,4/3/02,17,No,Chinese
32776,Joshua Holland,M,Asian,6/21/02,17,No,Spanish
32777,Kevin Brown,M,White,6/7/02,17,Yes,Spanish
32778,Randy Brown,M,Hispanic,10/12/02,16,No,Spanish
32779,Danielle Richardson,F,White,11/11/03,15,No,Chinese
32780,Sarah West,F,Other,5/13/02,17,No,Chinese
32781,Natalie Hill,F,African_American,1/5/01,18,Yes,English
32782,Kelsey Flores,F,Hispanic,1/1/02,17,Yes,English
32783,Jessica Hanna,F,Other,5/16/01,18,No,English
32784,Jack Martinez,M,Hispanic,4/20/02,17,Yes,Spanish
32785,Patrick Velazquez,M,Native_American,2/4/01,18,Yes,English
32786,Tyler Luna,M,Hispanic,2/22/02,17,Yes,English
32787,Jason Cook,M,Other,9/4/03,15,Yes,English
32788,Becky Patrick,F,African_American,5/7/01,18,No,Arabic
32789,Troy Walker,M,Other,2/6/03,16,No,English
32790,Jeffrey Hayes,M,Asian,2/27/01,18,No,Chinese
32791,Mr. Jose Moran,M,Hispanic,9/23/03,15,No,Spanish
32792,Theresa French,F,Native_American,8/17/02,16,No,Arabic
32793,Robert Allen,M,Other,12/11/02,16,No,Arabic
32794,Norma Larson,F,Hispanic,8/2/02,17,Yes,Arabic
32795,Allison Perkins MD,F,Hispanic,5/27/02,17,Yes,Arabic
32796,Matthew Wilson,M,Native_American,5/1/03,16,No,Spanish
32797,Annette French,F,African_American,4/22/03,16,Yes,English
32798,Samantha Smith,F,Asian,6/21/02,17,Yes,English
32799,Megan Taylor,F,White,5/9/03,16,Yes,Spanish
32800,Carl Turner,M,Asian,7/12/03,16,Yes,Arabic
32801,Robert Savage,M,Asian,2/23/01,18,No,Arabic
32802,Stephanie Zimmerman,F,White,8/16/03,15,No,Arabic
32803,Ronald Bishop,M,Asian,11/23/01,17,No,Spanish
32804,Robert Fitzgerald,M,Asian,7/17/03,16,Yes,Spanish
32805,Robert Johnson,M,African_American,9/11/01,17,Yes,Arabic
32806,James Dixon,M,Asian,8/31/02,16,Yes,Spanish
32807,Lisa Smith,F,White,2/19/03,16,No,English
32808,Sharon Jones,F,Hispanic,12/9/01,17,Yes,English
32809,Nicholas Zuniga,M,African_American,8/10/03,15,No,English
32810,Jacob Brewer,M,Other,2/21/01,18,No,Spanish
32811,Vincent Mitchell,M,Hispanic,9/16/02,16,Yes,Arabic
32812,Amy Moore,F,Other,5/2/03,16,Yes,Spanish
32813,Cynthia Brown,F,Other,9/1/03,15,No,English
32814,Teresa Rich,F,Native_American,8/27/03,15,Yes,Chinese
32815,William Walker,M,Hispanic,1/8/02,17,Yes,Chinese
32816,Heather Butler,F,Asian,10/20/03,15,Yes,English
32817,Courtney Hill,F,White,7/18/03,16,Yes,English
32818,Vincent Kramer,M,African_American,10/23/01,17,Yes,Spanish
32819,Jordan Clark,M,White,7/30/02,17,No,Arabic
32820,Danielle Ferrell,F,Other,10/2/01,17,No,English
32821,Emily Santiago,F,Hispanic,4/29/01,18,Yes,English
32822,James Jackson,M,Native_American,6/29/01,18,Yes,Chinese
32823,Paul Patterson,M,Asian,11/28/03,15,No,English
32824,Connie Nash,F,White,7/31/03,16,No,Spanish
32825,John Flores,M,White,7/14/02,17,Yes,Spanish
32826,James Jordan,M,White,11/14/02,16,Yes,Arabic
32827,Brenda Williams,F,White,1/27/02,17,No,Arabic
32828,Ricardo Rogers,M,Hispanic,1/23/03,16,Yes,Arabic
32829,Michael Gonzales,M,Native_American,4/29/02,17,No,Chinese
32830,Kenneth Johnson,M,African_American,5/29/02,17,Yes,Arabic
32831,Lisa Williams,F,African_American,12/17/02,16,No,English
32832,Sheri Stewart,F,White,5/19/01,18,No,Spanish
32833,Daniel Schmidt,M,African_American,2/11/03,16,Yes,Arabic
32834,Yolanda Caldwell,F,African_American,10/15/03,15,No,English
32835,Bobby Cowan,M,Native_American,6/13/01,18,No,Arabic
32836,James Smith,M,White,1/17/03,16,No,English
32837,Matthew Harris,M,Asian,11/14/02,16,No,Spanish
32838,Matthew Wong,M,Hispanic,4/1/03,16,Yes,Spanish
32839,Natalie Smith,F,Native_American,10/26/01,17,Yes,English
32840,Christopher Simon,M,African_American,1/4/03,16,No,Chinese
32841,Bob Hayes,M,Native_American,10/11/01,17,Yes,Arabic
32842,Heather Santiago,F,Other,5/30/01,18,No,English
32843,William Holden,M,Other,4/16/01,18,Yes,Spanish
32844,Shelley Smith,F,Hispanic,2/19/01,18,Yes,Arabic
32845,Catherine Ray,F,African_American,3/18/02,17,Yes,English
32846,Alexis Charles,F,Native_American,7/12/01,18,Yes,Spanish
32847,David Scott,M,Hispanic,12/23/01,17,No,Chinese
32848,Terrance Wells,M,White,2/23/02,17,No,Chinese
32849,Robert Hall,M,White,12/10/02,16,Yes,Spanish
32850,Alec Rodriguez,M,African_American,11/26/01,17,Yes,Arabic
32851,Robert Small,M,Asian,4/4/01,18,No,Spanish
32852,Erika Hill,F,Native_American,5/14/01,18,No,Spanish
32853,Jenna Garza,F,Asian,10/1/02,16,Yes,Spanish
32854,Mary Palmer,F,African_American,5/24/03,16,No,Arabic
32855,Nicholas Merritt,M,Other,4/5/01,18,No,Chinese
32856,Craig Graves,M,African_American,1/20/03,16,No,English
32857,Stephanie Davis,F,African_American,7/12/01,18,No,Chinese
32858,Larry Gray,M,Hispanic,12/27/02,16,No,Chinese
32859,Joshua Patterson,M,White,9/20/02,16,No,English
32860,Michael Brandt,M,Other,1/21/01,18,No,Arabic
32861,Katelyn Ross,F,Hispanic,1/15/02,17,No,English
32862,Sergio Reyes,M,Other,8/13/02,16,No,Chinese
32863,Diane Munoz,F,African_American,9/1/01,17,No,Arabic
32864,David Mcdowell,M,African_American,6/24/03,16,No,English
32865,Amy Shaffer,F,African_American,10/27/03,15,Yes,Spanish
32866,Brandon Nguyen,M,Asian,11/20/01,17,No,Chinese
32867,Jennifer Lopez,F,African_American,1/12/03,16,No,Arabic
32868,Troy Monroe,M,Hispanic,10/25/03,15,No,Spanish
32869,Diane Meyer,F,Other,11/13/02,16,No,Spanish
32870,Gary Hoffman,M,Other,8/22/01,17,No,English
32871,Cesar Wright,M,Asian,7/21/01,18,Yes,Chinese
32872,Jamie Boyd,F,Other,8/14/01,17,Yes,English
32873,Anthony Clark,M,Native_American,1/1/01,18,No,Chinese
32874,Crystal Zamora,F,Hispanic,7/21/01,18,Yes,Spanish
32875,Timothy Wilkinson,M,African_American,6/13/02,17,Yes,Spanish
32876,Stephanie Long,F,African_American,5/26/02,17,Yes,Arabic
32877,Susan Jones,F,White,3/26/02,17,No,Chinese
32878,Ashley Krueger,F,African_American,6/26/03,16,No,Arabic
32879,Chase Yates,M,White,11/9/03,15,No,Arabic
32880,Sherry Dickerson,F,Hispanic,8/9/03,15,Yes,Arabic
32881,Leslie Pennington,F,Native_American,7/21/02,17,Yes,Arabic
32882,Nicholas Brown,M,Asian,9/4/03,15,Yes,Arabic
32883,Erin Williams,F,African_American,6/5/01,18,No,Arabic
32884,Steve Hardin,M,Hispanic,2/20/03,16,Yes,English
32885,Robert Snyder,M,Asian,8/23/02,16,No,Spanish
32886,Andrew Powell,M,Other,3/25/03,16,No,Arabic
32887,Kyle Callahan,M,African_American,9/6/03,15,No,Arabic
32888,Austin Sims,M,Other,12/4/02,16,Yes,Arabic
32889,Leslie Wood,F,Asian,11/14/01,17,Yes,Arabic
32890,Nathan Ramirez,M,Asian,7/10/02,17,Yes,Spanish
32891,Robert Gaines,M,White,7/25/01,18,No,Chinese
32892,Faith Beck,F,Hispanic,7/7/01,18,No,English
32893,Alexandria Howard,F,Native_American,12/16/02,16,Yes,Arabic
32894,Brendan Smith,M,Asian,8/17/03,15,Yes,Arabic
32895,David Collins,M,Hispanic,4/4/01,18,Yes,Arabic
32896,Jason Reyes,M,White,9/23/02,16,Yes,Chinese
32897,Matthew Jones,M,African_American,7/26/02,17,No,English
32898,John Duncan,M,White,2/12/02,17,Yes,Spanish
32899,Laura Reese,F,Native_American,11/26/03,15,No,Chinese
32900,April Branch,F,African_American,4/20/03,16,Yes,English
32901,Erica Brown,F,Other,12/12/02,16,Yes,English
32902,Christopher Murray,M,Other,7/31/02,17,No,Arabic
32903,Judith Carney,F,Native_American,1/11/02,17,No,English
32904,Holly Dennis,F,White,10/16/01,17,No,Chinese
32905,James Quinn,M,Hispanic,5/28/01,18,No,English
32906,Jesse Moore,M,White,4/29/03,16,Yes,Chinese
32907,Cheyenne Ellis,F,Other,7/24/01,18,No,Spanish
32908,Lisa Monroe DDS,F,Asian,9/23/01,17,Yes,Spanish
32909,Cheryl Adkins,F,African_American,6/28/03,16,Yes,Spanish
32910,Julie Humphrey,F,Other,5/21/01,18,No,Spanish
32911,Brittany Harris,F,Hispanic,4/9/02,17,Yes,Arabic
32912,John Horn,M,Hispanic,11/3/01,17,No,Arabic
32913,Eric Booth,M,Native_American,3/22/02,17,Yes,Spanish
32914,Margaret Gray,F,African_American,7/12/01,18,Yes,Spanish
32915,Jordan Jackson,M,African_American,6/27/02,17,Yes,Arabic
32916,Ashley Brown,F,Native_American,5/25/03,16,No,Arabic
32917,Christina Monroe,F,Hispanic,4/6/03,16,Yes,English
32918,Mark Castro,M,Hispanic,4/7/01,18,Yes,English
32919,John Morrison,M,African_American,4/16/03,16,Yes,Chinese
32920,Michelle Hernandez,F,White,3/17/02,17,Yes,Arabic
32921,Amanda Bates,F,African_American,2/5/03,16,No,Chinese
32922,Steven Hawkins,M,White,9/23/03,15,No,Arabic
32923,Kathy Miller,F,African_American,5/29/02,17,No,Chinese
32924,Michael Martinez,M,Native_American,9/30/01,17,Yes,Arabic
32925,Devin Tucker,M,Other,7/20/02,17,No,Spanish
32926,Michael Johnson,M,Hispanic,3/26/02,17,No,English
32927,Marcus Weeks,M,Other,6/10/03,16,No,Arabic
32928,Matthew Willis,M,Other,5/24/01,18,Yes,English
32929,Kenneth Cervantes DDS,M,Hispanic,10/10/03,15,No,Spanish
32930,Michelle Morgan,F,Asian,8/10/03,15,No,English
32931,Kenneth Barr,M,Asian,10/3/01,17,Yes,Spanish
32932,Sandra Freeman MD,F,Other,1/26/01,18,No,Arabic
32933,John Perez,M,Other,1/9/02,17,No,Arabic
32934,Michelle Hampton,F,Asian,5/28/01,18,Yes,Spanish
32935,Arthur Huynh,M,White,11/12/02,16,No,Chinese
32936,Catherine Bowman,F,Hispanic,1/4/01,18,No,Spanish
32937,Stephanie Baldwin,F,Hispanic,5/4/03,16,Yes,English
32938,Sonya Gordon,F,African_American,10/12/02,16,Yes,Chinese
32939,Mr. Patrick Rodriguez MD,M,Other,7/24/03,16,Yes,English
32940,Amanda James,F,African_American,2/3/01,18,No,English
32941,Samantha Edwards,F,White,11/1/01,17,Yes,Chinese
32942,Kelly Fuller,F,White,6/16/01,18,Yes,English
32943,Bradley Burch,M,Other,12/31/03,15,No,Chinese
32944,Elizabeth Lawson,F,Native_American,8/30/01,17,Yes,Spanish
32945,Gary Maldonado,M,Asian,8/8/01,17,No,English
32946,Kimberly Holloway,F,Hispanic,7/3/03,16,No,Chinese
32947,Jeremiah Hardin,M,Asian,2/1/01,18,No,Chinese
32948,Sheri Holden,F,Other,4/29/02,17,Yes,Chinese
32949,Amy Small,F,Other,11/3/03,15,No,English
32950,Sara Patrick,F,Hispanic,11/8/03,15,Yes,Spanish
32951,Andrew Sanders,M,White,5/13/03,16,No,Arabic
32952,Nathaniel Frazier,M,Hispanic,9/21/03,15,No,Spanish
32953,Alejandra Fox,F,Hispanic,12/11/01,17,Yes,Chinese
32954,Bruce Berg,M,Native_American,1/1/04,15,No,English
32955,Monica Guerra,F,Hispanic,6/16/01,18,No,Spanish
32956,Christopher Simmons,M,Hispanic,11/8/02,16,No,English
